kalimat asli,augmented 1,augmented 2,augmented 3,augmented 4,augmented 5,label
Wanita bodo n murahan ga bermoral😤😤😤😤😤😡 Q bacane ae isin opo neh ngelakonine😡😡😡😡😡😩 Dasar pecun ga ada hargane Skali🔪🔪🔪🔪😡 Turu ae wes ben sesokole rejeki sg akeh ben iso nambahi modal tuk nutup cangkeme n uteke SG konslet🫰🫰🫰🫰🥰🤪 https://t.co/uFmbOR13ta,Cowo bangsat ora duwe adab😤😤😤😤😤😡 Delok ae kelakuane isin banget opo meneh tingkahe😡😡😡😡😡😩 Dasar bajingan ga ada sopan santune babar blas🔪🔪🔪🔪😡 Mending diem ae wes ben sesuk iso mikir jernih ben ora ngomong sembarangan maneh🫰🫰🫰🫰🥰🤪,Politikus keparat ga duwe malu😤😤😤😤😤😡 Q deloke ae geli opo neh janjiané palsu kabeh😡😡😡😡😡😩 Dasar brengsek ga ana jujure sedikitik🔪🔪🔪🔪😡 Turu wae lah ben sesok iso berubah ben ga nipu rakyat maneh🫰🫰🫰🫰🥰🤪,Artis goblok n sombong ga duwe etika😤😤😤😤😤😡 Tingkahe ae memalukan opo meneh omongané😡😡😡😡😡😩 Dasar sampah ga ana sopane langsung🔪🔪🔪🔪😡 Bengong ae wes ben sesuke sadar ben iso mikir sebelum ngomong🫰🫰🫰🫰🥰🤪,Pemain bola tai n males ga duwe semangat😤😤😤😤😤😡 Maene ae jelek banget opo neh usahane😡😡😡😡😡😩 Dasar pecundang ga ana skill-e sithik ae🔪🔪🔪🔪😡 Latihan ae sing bener ben sesok iso main apik ben ga ngecewakne fans🫰🫰🫰🫰🥰🤪,Youtuber bangsat ora duwe konten😤😤😤😤😤😤😡 Video-ne ae sampah opo meneh idenya😡😡😡😡😡😩 Dasar kontol ga ana kreatifitase babar pisan🔪🔪🔪🔪😡 Mikir ae sing keras ben sesok iso bikin konten berkualitas ben subscriber ga kabur🫰🫰🫰🫰🥰🤪,hate speech
USER Jancok emang noh si oren😃,Bangsat tenan kui driver ojol 😤,Matamu kui bos kantor sumpah 💢,Jancuk banget tuh warteg langganan 😡,Asu tenan pedagang sayur iku 🤬,Kampret emang guru sekolahan noh 😠,hate speech
Sederhana tapi asu jancok kontol,"Gampang banget kok njing, tai kucing memang","Biasa wae lah cok, kampret emang begitu","Simple kok mas bro, bangsat tapi ya gitu","Mudah banget lah jancuk, kontol memang ribet","Santai aja sih cok, asu ya beginilah adanya",not hate speech
USER Orang bodoh ngaku pinter narasinya pekok tidak bisa bedain. Yg bilang pki sekolam Yg bilang ijasah palsu sekolam Yg bilang plonga plongo se kolam Dasar Botol.,"Wong dungu ngaku pinter kok malah nyebar hoax gak karuan. Sing bilang vaksin berbahaya sekolah maneh, sing bilang bumi datar sekolah maneh, sing percaya teori konspirasi sekolah maneh. Dasar goblok.","Orang tolol sok tau ngomong politik padahal otaknya cetek. Yang bilang korupsi gak ada bukti sekolah sono, yang bilang ekonomi membaik sekolah sono, yang bela maling sekolah sono. Dasar idiot.","Wong edan ngaku ahli kesehatan tapi nyebarin info salah terus. Sing bilang obat herbal bisa nyembuhin kanker sekolah kono, sing anti masker sekolah kono, sing percaya dukun daripada dokter sekolah kono. Dasar bego.","Orang gila sok jadi influencer padahal kontennya sampah semua. Yang bilang skincare murahan bagus sekolah dulu, yang review produk asal-asalan sekolah dulu, yang tipu follower sekolah dulu. Dasar bangsat.","Wong bodoh ngaku jago bisnis tapi zonk melulu hasilnya. Sing bilang crypto pasti untung sekolah maneh, sing jual program MLM sekolah maneh, sing nipu investor sekolah maneh. Dasar bajingan.",hate speech
"M mau ngingetin marahnya sama si uler itu aja yaa jangan ada yang nyinggung grup lain🙏 jangan sampe memicu war grup lain. Jancok jancoki, asu asuin mnet aja😭😭👍🏻","Eh cukup nyela brand satu itu tok ya, jangan sampek nyeret-nyeret competitor liyane🙏 ojok nganti bikin rusuh pasar. Bangsat bangsatin, sialan silakne perusahaan iki wae😭😭👍🏻","Yo wis kritik politisi siji kuwi wae, aja nganti nuduh partai liyane🙏 ben ora dadi ribut antarpartai. Kontol kontolin, memek memekin menteri iki tok😭😭👍🏻","Kalo mau bashing tim bola itu doang ya jangan sampe nyindir suporter klub lain🙏 nanti malah jadi bentrok antar fanbase. Jancuk jancukin, bajingan bajingane managemen stadion wae😭😭👍🏻","Inget ya marahnya ke chef resto kuwi tok, aja nganti nyerang warung sebelah🙏 mengko malah dadi perang kuliner. Asu asuwin, kampret kampretne owner kedai iki dewe😭😭👍🏻","M ngingetin murka sama artis siji kuwi wae lho, jangan nyeret agensi liyane🙏 ben ora memicu drama entertainment. Bangke bangkein, setan setane label musik iki tok😭😭👍🏻",hate speech
"USER kenapa sih kaum Neo Dongok kyk si USER bisa di pilih jd Buzzer😅 jd gini kontol USER sakit hati mending lompat dari lantai 10.krn percuma kalau orang dongok seperti kau hidup.satu lagi, kalau orang sudah meninggal gosah di ungkit²!!.sempak nenek mu ungkit",Eh USER kenapa sih wong edan kaya kowe bisa jadi admin grup😅 jancok USER frustrasi mending terjun ke kali.soalnya percuma wong goblok kaya sampeyan urip.terus nek wis mari gosah dibahas maneh!!.celana mbahmu sing dibahas,"Lah USER kok tukang kibul kaya kowe iso dadi moderator sih😅 bangsat USER kesel mending nyemplung sumur.kan sia-sia nek wong bodoh kaya awakmu idup.siji maneh, nek wis tutup mata aja diomongke!!.kolor eyangmu sing diomongke","USER piye tho bocah tolol kaya sampeyan malah dipilih jadi ketua😅 kontol USER sakit ati ya mending loncat saka jembatan.soale mubazir lek wong dungu kaya kowe urip nang donya.lan maneh, nek uwis mati aja diungkit²!!.CD mbokdemu ungkit","Wah USER kenapa bajingan kaya kowe malah jadi perwakilan😅 anjing USER dongkol mending terjun dari atap.percuma ae wong pandir kaya awakmu ana ing urip iki.tambahan, nek wis ora ana gosah didadekke topik!!.BH simbok mu didadekne topik","USER lah kok wong gila kaya sampeyan iso kepilih dadi juru bicara😅 brengsek USER emosi mending nyebur kali besar.mubadzir wae nek bocah edan kaya kowe isih breathing.siji-sijine, nek wis ora ana gosah dibahas!!.kutang nenekmu bahas",hate speech
"USER Pintar juga si Fahri ini, sepintar dia dalam pembelaannya kepada capres yang tua bangka dan cawapres yang hasil pemerkosaan mk... Orde Santuy atau orde sontoloyo sih ????","Pinter banget si Budi iki, sepinter dheweke nyela-nyela tim sepakbola sing kalah mulu lan pelatih sing bodoh bangka... Liga Tolol apa liga sampah sih ????","Sakjane pinter yo si Andi kuwi, sepinter dheweke mbela artis sing tua bangka lan produser sing goblok... Entertainment sampah apa entertainment sontoloyo sih ????","Emang pinter si Rudi ini, sepinter dia bela-belain perusahaan bangkrut lan bos yang hasil korupsi mk... Sistem tolol atau sistem goblok sih ????","Wah pinter tenan si Dono iki, sepinter dheweke nyanjung influencer sing tua bangka lan konten yang sampah bangka... Era digital apa era sontoloyo sih ????","Lumayan pinter si Agus kuwi, sepinter dheweke mbela klub musik sing jelek lan vokalis yang suarane kaya setan... Genre bagus apa genre goblok sih ????",hate speech
"USER taek malah pada merembet bahas ras, padahal awalnya cuma bahas jagoan lulusan SMK yg skill-nya ngalahin lulusan LN yg gak bisa motong lamb 😑","USER kok malah pada nyimpang ngomongin partai politik, padahal awalnya mung ngobrolin pemain sepak bola lokal sing skill-nya ngalahin pemain import sing gak iso ngoper bola 😑","USER lah malah pada melebar bahas gender, padahal wiwitane cuma diskusi chef Indonesia sing masak-masakane ngalahin chef luar negeri sing gak bisa masak rendang 😑","USER taek malah pada ngurusin agama, padahal awalnya mung cerita programmer lokal sing coding-e ngalahin developer asing sing gak iso debugging 😑","USER kok malah pada ngebahas ekonomi, padahal wiwitane cuma sharing dokter Indonesia sing skill-nya ngalahin dokter luar negeri sing gak bisa diagnosa penyakit tropis 😑","USER lah malah pada ngomongin budaya, padahal awalnya mung bahas designer Indonesia sing karya-ne ngalahin designer internasional sing gak iso ngerti batik 😑",not hate speech
USER Kesel bgt semua cowo disitu pada picek matanya 😤,Gondok tenan kabeh cewek nang kono pada songong banget sikapnya 😤,Kesel pol kabeh driver ojol kuwi pada pelit orangnya 😤,Jengkel banget semua guru nang sekolah pada keras kepala pemikirannya 😤,Sebel tenan kabeh tetangga kene pada iri dengki wataknya 😤,Gondok bgt semua sales nang mall pada maksa banget gayanya 😤,hate speech
"USER Dasar USER  pekok,,,,otak sengklek...kenapa lo takut ya.....wkwkwkwjwkw","Dasar bocah pekok, otak picek banget... kok takut sama game online tok wkwkwkwk","Eh pekok, otakmu sengklek tenan... masa ngurusin sepakbola wae takut gitu wkwkwkwk","Dasar cewek pekok, otak blong... kenapa takut driving wae sih wkwkwkwk","Woi pekok, otak tempe lo... masa takut sama ujian doang wkwkwkwk","Dasar cowok pekok, otakmu sengklek pol... takut sama commitment ya wkwkwkwk",hate speech
RASANE PENGEN TAK KRUWESS CANGKEME BISA2NYA COK JURI KEK GITU TAI,RASANE PENGEN TAK JITAK SIRAHE BISA2NYA COK GURU KEK GITU ANJING,PENGEN BANGET TAK TAMPAR MUKANE BISA2NYA COK DOKTER KEK GITU BANGSAT,RASANE KESEL PENGEN TAK TENDANG BONTOTE BISA2NYA COK SOPIR KEK GITU KONTOL,GEREGETAN PENGEN TAK PUKUL TENGKUKE BISA2NYA COK WARTAWAN KEK GITU BRENGSEK,MAK JENGKEL PENGEN TAK GEBUK BATUKE BISA2NYA COK POLITISI KEK GITU BANGKE,hate speech
DASAR MANUSIA JANCOK YHHH KALIAN,"KAMPRET kabeh wong-wong iki, gak tau diri banget sih","Dasar bocah TOLOL ae, piye toh kelakuanmu kuwi","BANGSAT tenan wong lanang iki, ora nduwe otak apa","Goblok banget sih kalian iki, JANCOK memang pantas","KEPARAT kabeh manusia kaya ngene, bikin muak wae",hate speech
"USER Gapernah segemas ini sih liat vt vt yg kek gini, tp yg satu ini kok astagaaa mbakkkk tlg deh mending diem aja tu congor gosah kakean cocot😭","Ora tau segreget iki delok streamer main game, nanging sing iki kok astaga mas tolong deh mendingan tutup ae mulutmu ojo kebanyakan ngomong😭","Gapernah sebete ini nonton konten kuliner, tapi yang satu ini kok ya ampun mbak please deh mending anteng wae cangkemmu aja ngomong terus😭","Ora pernah semuak iki liat tiktoker dance, nanging sing iki astaga cuk mending meneng ae lambemu kebanyakan celoteh😭","Gapernah segemes ini nonton podcast, tapi host yang satu ini kok ya Tuhan mbak tolonglah diem aja mulutmu jangan kebanyakan bacot😭","Ora tau segreget iki delok youtuber review produk, nanging sing iki kok astaga mas please deh mending tutup wae cangkemmu ojo kakean omong😭",hate speech
"USER hahahaha, bagus deh banya yg terima. drpd malah dikatain capek berurusan mbe wong gendeng due penyakit mental"" 😁""","wkwkwk, apik tenan akeh sing seneng. luwih becik tinimbang diomongke repot ngurusi wong edan gara-gara game online 😄","hahaha, mantul kok akeh sing dukung. daripada malah dicela ribet ngadepi bocah stress mikirin tugas kuliah 😂",wkwk bagus lah rame yang setuju. drpd nanti dikatain susah ngomong karo wong gila karena kebanyakan nonton drakor 🤣,hehe iya bener akeh sing approve. luwih apik ketimbang diceluk angel gawe karo wong stress urusan kerjaan 😅,kwkwk asik ternyata banyak yang support. mending gitu drpd dikatain capek berhadapan mbe uwong sing overthinking masalah cinta 😆,not hate speech
USER dia ketua PSSI . dasar USER pekok 🤭,USER itu menteri pendidikan. dasar USER goblok 🤭,USER kuwi kepala desa. dasar USER bodoh banget 🤭,USER iku direktur perusahaan. dasar USER tolol tenan 🤭,USER jadi ketua RT. dasar USER picek banget 🤭,USER kuwi rektor universitas. dasar USER edan tenan 🤭,hate speech
USER Wong bodo diakali wong pinter Wong pinter dikalahkan wong cerdas Wong cerdas ditipu wong cerdik Wong Wong cerdik digertak wong nekad Wong nekad pra wani karo wong edan... Ati2 jaman edan...sing ora melu edan ora keduman Gunakan akan sehat &amp pilih yg bisa berkeadilan,"Wong pelit diakali wong dermawan, wong dermawan kalah karo wong sabar, wong sabar ditipu wong licik, wong licik digertak wong nekat... Zaman susah iki, sing ora melu ngirit ora bakal survive. Keep strong & pilih sing bisa ngatur duit","Wong males diakali wong rajin, wong rajin dikalahkan wong kreatif, wong kreatif ditipu wong manipulatif, wong manipulatif digertak wong desperate... Hati2 era digital iki, sing ora melu update bakal ketinggalan. Stay relevant & pilih sing bisa adaptasi","Wong jujur diakali wong munafik, wong munafik kalah karo wong pinter, wong pinter ditipu wong licin, wong licin digertak wong brutal... Awas jaman materialistis iki, sing ora melu kompetisi ora bakal maju. Be smart & pilih sing bisa balance","Wong polos diakali wong pengalaman, wong berpengalaman dikalahkan wong inovatif, wong inovatif ditipu wong opportunis, wong opportunis digertak wong reckless... Ojo lali era chaos iki, sing ora melu beradaptasi bakal tenggelam. Stay wise & pilih sing sustainable","Wong santai diakali wong ambisius, wong ambisius kalah karo wong strategis, wong strategis ditipu wong manipulator, wong manipulator digertak wong impulsif... Era persaingan ketat iki, sing ora melu berjuang ora bakal berhasil. Keep fighting & pilih sing fair play",not hate speech
USER Hwooooo hla dasar pekok ra rampung-rampung.,Hwooooo hla dasar males ra mari-mari tugas e,Aduhhhh hla dasar bingung ra mudeng-mudeng materinya,Hwooooo hla dasar keder ra teko-teko bis e,Yahhhhh hla dasar cape ra entuk-entuk kerjaan,Hwooooo hla dasar gabut ra ana-ana acara seru,not hate speech
"USER USER Prettt... Tegak lurus konstitusi??. Konstitusi sudah memutuskan Gibran punya hak unt ikut Pilpres, kok lu tentang?? Tegak lurus konstitusi gundulmu anjlok??, 🤭🤭🤭🤭🤭","Wah USER prettt... Tegak lurus hukum katanya?? Hukum wis jelas ngatur soal pajak, kok sampeyan mbangkang terus?? Tegak lurus hukum botak mu goblok?? 🤭🤭🤭🤭🤭","Lah USER preettt... Katanya taat aturan?? Aturan sekolah wis jelas murid kudu seragam lengkap, kok kowe malah protes?? Taat aturan gundul mu bangsat?? 🤭🤭🤭🤭🤭","Eh USER prettt... Bilangnya pro demokrasi?? Demokrasi kan wis milih walikota lewat pemilu, masa sampeyan nolak hasilnya?? Pro demokrasi botak lu tolol?? 🤭🤭🤭🤭🤭",Woy USER preettt... Ngomongnya respect keputusan hakim?? Hakim wis vonis bersalah kok malah nyalahin sistemnya?? Respect keputusan gundulmu bangke?? 🤭🤭🤭🤭🤭,Lah USER prettt... Katanya anti korupsi?? KPK wis tetapkan tersangka kok kowe malah bela-belain?? Anti korupsi botak mu asu?? 🤭🤭🤭🤭🤭,hate speech
Sampe ke top genre gue aja KENA POV ASU,Sampe ke playlist favorite gue wae KENA update terus cuk,Sampe ke akun utama gue kok KENA shadowban asu,Sampe ke story highlight gue thok KENA notif mulu lah,Sampe ke draft video gue dewe KENA algoritma njir,Sampe ke post terlama gue ae KENA spam comment asu,not hate speech
"USER Kirik beda lah wa ipa 9 yg ira sebutin mah ibarat Thuram, messi, bruno","Wah beda banget lah bro, film horror yang kowe sebut mah kayak The Conjuring, Insidious, Annabelle gitu","Lho kok beda tenan mas, game yang sampeyan bilang ki ibarat Mobile Legends, PUBG, Free Fire","Eh beda jauh cuy, tempat makan yang lu mention tuh kayak Gudeg Yu Djum, Warung Tegal, KFC","Waduh beda poll lah gan, motor yang kamu maksud mah seperti Vixion, Beat, Ninja gitu","Yah beda banget dong ka, artis Korea yang elo sebutin itu ibarat BTS, Blackpink, IU",not hate speech
"USER wong gendeng iso2ne kepikiran selingkuh padal rung tau ketemu, geblek","Bocah edan kok bisa mikir nyontek ujian padahal durung tau sinau, goblok","Wong gila iso kepikiran ngelabrak kanca dhewe padahal durung tau diapakne, tolol","Asu tenan wong wadon iki kepikiran nglamar kerja padahal durung lulus kuliah, geblek","Bangsat wong lanang iki mikir arep tuku mobil padahal gajine durung cukup, edan","Setan tenan bocah iki kepikiran dadi youtuber padahal durung duwe skill apa-apa, goblok",hate speech
USER USER USER USER USER USER USER USER USER USER USER jilat jilat gundulmu atos kalau nulis sama mikir ga sih kamu juga sok paling bener aja kalu nulis males sebenarnya nanggapin pendukung anies yang bodoh kaya kamu,Eh bos bos bos bos bos bos bos bos bos bos bos njilat njilat gundulmu keras kok komen sama share ga mikir sih kowe yo sok paling pinter wae nek ngetik males tenan sebenarnya ngladeni fanboy Prabowo sing edan koyo kowe,Woi cuk cuk cuk cuk cuk cuk cuk cuk cuk cuk cuk jilat jilat sirahmu batu kok debate sama argumen ora dipikir sih sampeyan uga sok paling suci thok yen nulis malas sejatine nanggapi simpatisan Jokowi sing goblok koyo sampeyan,Eh user user user user user user user user user user user njilat njilat endhasmu watu nek diskusi karo mikir ga sih lu juga sok paling netral doang kalo ngetik males beneran meladeni buzzer Ganjar yang tolol kayak lu,Oi bro bro bro bro bro bro bro bro bro bro bro jilat jilat batokmu atos kalau ngomong sama berpikir nggak sih kamu juga sok paling objektif aja waktu posting malas aslinya ngeladenin pendukung Megawati yang dungu macam kamu,Eh mas mas mas mas mas mas mas mas mas mas mas njilat njilat gundulmu keras yen ceramah karo mikir ora sih awakmu yo sok paling bener wae nalika nulis males tenan sejatine nanggapi fans RK sing bodoh koyo awakmu,hate speech
Gua nyengir kegedean jancok (pdhl awalnya cm pgen snyum biasa) knp ya,Gua ketawa kegedean asw (padahal tadi cuma pengen ngakak dikit) kenapa sih,Mulut gue mangap kegedean cok (awalnya mau ngomong pelan aja) kok gini ya,Gua teriak kegedean jir (padahal pengennya bisik-bisik tok) aneh banget,Gue nangis kegedean bangsat (tadinya cuma mau mewek dikit) gimana ini,Gua ngupil kegedean anjir (sebenernya cuma mau bersihin hidung) lucu banget,not hate speech
USER Lambene kayak bokong tapi bokong nggak move fast,Mukane kayak cendol tapi cendol ora tau songong gitu,Rambutnya kayak sapu tapi sapu nggak pernah sombong begitu,Suarane kayak klakson tapi klakson ora tau nyebelin kaya ngene,Awaknya kayak gajah tapi gajah nggak pernah pelit kayak gini,Otaknya kayak tempe tapi tempe ora tau dodol kaya ngono,hate speech
"ancen jancok lek koncone iku, generasi kakean ita itu drama lemah mental kakean istilah taekkkk cokk jancok su asuu. *batinku 🙏","ancen jancok lek driver ojol iku, generasi saiki kakean ngeluh ae drama mental lemah kakean alesan taekkkk cokk jancok su asuu. *geregetan 🙄","jancok tenan lek streamer iku, bocah saiki kakean tingkah drama queen mental lemah kakean excuse taekkkk cokk jancok su. *kesel banget 😤","ancen jancok lek mahasiswa iku, generasi tiktok kakean lebay drama mental rapuh kakean alasan taekkkk cokk jancok su asuu. *mumet 🤦‍♂️","jancok lek pegawai kantor iku, anak jaman now kakean komplain drama mental lemah kakean dalih taekkkk cokk jancok su. *sebel poll 😡","ancen jancok lek gamer iku, generasi medsos kakean bacot drama mental cengeng kakean kambing hitam taekkkk cokk jancok su asuu. *dongkol 💢",hate speech
"cok, samba samba itu trend apasih bgst muak kali temenku ngomong itu terus pengen tak krawus kae cangkeme","anjir, TikTok dance kui trend opo toh bangsat, muak aku krungu konco-konco ngomong terus pengen tak gebuk sirahne","cok, skincare routine iku apaan sih bgst, bosen banget temen-temen bahas terus pengen tak tutup ae cangkeme","bangsat, NFT kui trend opo toh cok, muak kali denger wong-wong omong terus pengen tak keplak ae batuke","anjing, crypto trading iku opo sih bgst, jengkel banget kanca-kanca ngomongin terus pengen tak bungkem lambene","cok, Korean drama kui trend apaan toh bangsat, muak aku krungu dulur-dulur cerito terus pengen tak siram ae awakne",hate speech
USER Dasar pekok otak nya kok duit. Ntr matinya sengsara membawa dosa.,Dasar goblok otakmu kok cuma mikir kekuasaan thok. Mengko matimu derita nanggung dosa kabeh.,"Pancen edan ki wong, pikirane mung duwit ae. Besok-besok mati neng neraka amarga serakah.",Dasar bajingan otaknya cuma ranking doang. Kapan-kapan mati kesengsem gara-gara angkuh.,"Wah gila tenan iki, atimu mung gawe rusuh ae. Mengko pas mati ra tentrem merga fitnah terus.",Dasar idiot pikiranmu kok fame hungry banget. Nanti matinya tersiksa bawa dosa riya.,hate speech
"Tapi jujur emang blok M tuh kenapa ya kayak ga punya aturan banget kalo di sby gt selalu ada aja masalah sama mereka, salah bener maunya menang sendiri mana kdg kdg ngatain “dasar cina jancok” apalagi kl ke sby utara duh ga deh, bkn maksud rasis tp mereka sendiri gt🥲","Wah kok area malioboro kuwi rame tenan ya, kalo neng Jogja gt pasti ada drama wae karo wong-wong kono, sing penting menang dewe terus ngomong ""dasar jowo ndeso"" apalagi kalo neng daerah utara duh males banget, bukan maksud diskriminatif tapi ya emang realitane ngono 😅","Seriously pasar beringharjo kuwi chaos banget sih, kalo neng Solo gt mesti ribut mulu sama pedagang kono, maunya berkuasa sendiri kadang bilang ""dasar batak kasar"" terutama kalo ke area timur astaga ga sanggup, bukan bermaksud prejudice tapi faktanya ya gitu kok 🤷‍♀️","Jujur aja kawasan tunjungan plaza tuh gimana sih, kalo di Surabaya gt selalu ada aja konflik karo bocah-bocah kene, pengennya dominan terus sering ngucap ""dasar sunda kampungan"" apalagi kalo ke wilayah selatan hadeh ogah banget, bukan maksud stereotyping tapi kondisi lapangannya memang begitu 😔","Honest opinion terminal purabaya kuwi kenapa ya kayak lawless gitu, pas di Malang gt pasti ada masalah terus karo preman-preman sana, bisanya menang-menangan sambil teriak ""dasar madura biadab"" khususnya kalo ke daerah barat ampun deh, bukan mau generalisasi tapi pengalaman berkata demikian 😬","Real talk alun-alun kidul tuh gimana ya kok kayak tanpa kontrol, waktu di Bandung gt mesti ada keributan wae karo massa kono, sukanya berkuasa sendiri sambil ngomong ""dasar betawi urakan"" terlebih pas ke zona utara naudzubillah, bukan maksud labeling tapi ya begitulah adanya 🫠",not hate speech
kontol tapi akhir akhir iki mulai pake kemempek,anjir tapi saiki wis mulai nggunakake masker terus,sial tapi akhir-akhir iki wis mulai rajin olahraga,bangsat tapi sekarang udah mulai pake helm kalo naik motor,brengsek tapi saiki wis mulai seneng mangan sayuran,tai tapi akhir-akhir iki mulai suka dengerin musik klasik,not hate speech
"USER Lu fans baru kah apa hatters bts? Ko tolol begitu aja gatai. Minggat dah ga usah make ava2 jk, kotor ntar karir cemerlang jk punya fans jancok kek lu https://t.co/ueHuYe3Dxe","Kowe iku gamers baru apa bocah toxic? Kok norak ngono ae seneng. Mlayu wae ora usah nganggo skin mahal, reged ntar ranking tinggi gara-gara player bangsat koyok kowe","Lu wibu baru apa haters anime? Ko goblok begitu doang happy. Cabut dah ga usah pake merchandise mahal, jorok ntar series bagus gara-gara fans jancuk kek lu","Kowe iku supporter anyar apa buzzer politik? Kok tolol ngono wae bangga. Lungo wae ora usah nganggo kaos partai, kotor ntar pemimpin apik duwe pendukung elek koyok kowe","Lu trader baru apa bear market? Ko goblok gitu aja excited. Pergi dah ga usah main crypto mahal, najis ntar coin bagus rusak gara-gara investor bangsat macam lu","Kowe iku mahasiswa anyar apa demo rusuh? Kok edan ngono ae seneng chaos. Minggat wae ora usah nganggo almamater, reged ntar kampus apik duwe murid jancok koyok kowe",hate speech
USER Dan disini masih ada aja tech reviewer pakai itu case.. Padahal Yo overpriced gendeng,Wah ternyata masih ono aja food blogger sing pake bumbu instan.. Padahal kui overpriced banget lho,Lha kok isih ana content creator sing nganggo template gratisan.. Yo sebenernya overpriced tenan kuwi,Masih ketemu aja beauty vlogger pake skincare KW gitu.. Padahal hargane overpriced pol,Dan sampai sekarang masih ada gaming streamer nganggo headset murahan.. Lha yo overpriced banget masa,Ternyata isih ana travel blogger sing nginep hotel kelas melati.. Yo sebenernya overpriced sih menurut aku,not hate speech
"USER Engak pekok juga bang tp BENGKOK matanya, kemungkinan waktu finis panitiax lagi ngupi jd kaga lihat yg finis no.2 nya🤣🤣🤣🤣😝😝😝 dasar bengkok.","Wah driver ojol iki ora bener bang, BUTA kali matane, mungkin lagi sibuk ngechat pacare jadi gak ndeleng lampu merah 🤣🤣🤣🤣😝😝😝 dasar buta.","Guru matematika iki gak pinter juga sih tp BODOH otaknya, kemungkinan waktu ngajar lagi mikir makan siang jadi salah ngitung 🤣🤣🤣🤣😝😝😝 dasar bodoh.","Wasit sepak bola iki ora adil bang, PICEK matanya, mungkin waktu penalty lagi ngobrol karo security jadi gak weruh offside 🤣🤣🤣🤣😝😝😝 dasar picek.","Kasir minimarket iki gak teliti juga sih tp PELENG kepalanya, kemungkinan pas ngitung kembalian lagi scrolling HP jadi salah hitung 🤣🤣🤣🤣😝😝😝 dasar peleng.","Tukang parkir iki ora becus bang, JULING matane, mungkin waktu ngatur parkiran lagi ngerokok jadi mobil-mobil berantakan 🤣🤣🤣🤣😝😝😝 dasar juling.",hate speech
"USER Emangnya maen perang2an spt waktu bocil? Lah kemarin2 ngebunuh nakes2 itu ga berimbang , giliran mau dibom bilangnya ga imbang dasar opm pekok","Emangnya main bisnis kaya bocah TK? Lah kemarin-kemarin nipu konsumen kok ora tanggung jawab, giliran kena sanksi nangis bilang ga adil dasar pengusaha pekok","Emangnya ngaji kaya waktu cilik? Lah wingi-wingi ceramah asal ngomong ora mutu, giliran dikritik bilang ga sopan dasar ustadz pekok","Emangnya nyalonin kaya bocil main rumah-rumahan? Lah kemarin ngerusak fasilitas umum ga mikir, giliran ditangkap njerit ga manusiawi dasar demonstran pekok","Emangnya ngajar kaya main sekolah-sekolahan? Lah wingi-wingi nyontek jawaban ujian ga malu, giliran ketahuan bilang ga fair dasar mahasiswa pekok","Emangnya balap kaya bocah naik sepeda? Lah kemarin-kemarin ugal-ugalan ora peduli keselamatan, giliran ditilang protes bilang polisi songong dasar pembalap pekok",hate speech
USER Kalo itu bapakmu yg gendeng nder. Seharusnya sebelum punya anak tu otaknya ada dulu,Kalo itu gurumu sing edan tenan cak. Mestinya sadurunge ngajar kuwi pikirane bener disik,Yen iku dosenmu sing gila rek. Kudune sadurunge mulang mahasiswa kuwi akal sehatnya ana dulu,Kalo itu bosku sing stress parah mas. Harusnya sebelum jadi pemimpin tu mentalnya siap dulu,Yen iku doktermu sing koncos tenan dab. Mestinya sadurunge rawat pasien kuwi ilmune cukup disik,Kalo itu tetanggamu yg kurang waras nduk. Seharusnya sebelum ngomong di depan umum tu mikir dulu,hate speech
udah tau ini itu luh pake paksa sieh sakit sendiri kan dasar jancok,"Udah dibilangin jangan ngeyel terus, saiki malah nangis sendiri ya dasar goblok","Tau gitu kenapa sih tetep ngotot main game terus, lag sendiri kan dasar tolol","Dah dikasih tau jangan beli barang murahan, rusak dewe kan dasar bodoh","Udah diingetin berkali-kali jangan begadang mulu, drop sendiri kan dasar bangsat","Tau gitu kenapa sih maksa pacaran sama dia, disakitin dewe kan dasar kontol",hate speech
"gue muak, mau ngehype MileApo aja susah banget ni asu kuleyah aje💔 SRICHAND WITH MILEAPO #SRICHANDxMILEAPO2911 https://t.co/ctfWDhdGIh","wah pusing tenan, pengen nonton drakor bareng temen tapi jadwal pada gak cocok terus nih kuleyah banget💔 mending marathon sendiri wae","aduh capek banget, mau bikin konten TikTok aja susah amat nih asu idenya gak muncul-muncul💔 kudu gimana ya biar viral","astaga bete banget, pengen masak rendang enak tapi bumbunya kurang terus nih kuleyah aje💔 kapan bisa masak seenak mamah ya","duh kesel tenan, mau main game bareng squad tapi server lag mulu nih asu connection💔 kuleyah banget dah internetnya lemot","waduh frustasi banget, pengen foto aesthetic di cafe tapi hujan terus nih kuleyah cuacanya💔 kapan bisa hunting foto bagus ya asu",not hate speech
